Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-10-25 00:00:00-04:00,20.975994088433005,21.24938993066859,20.45748708864763,20.74030876159668,437300,0.0,0.0
2005-10-26 00:00:00-04:00,20.740309523719997,21.164543846868835,20.73088189452376,21.0419864654541,543200,0.0,0.0
2005-10-27 00:00:00-04:00,20.985429639352166,21.268251419067383,20.928865643036527,21.268251419067383,351200,0.0,0.0
2005-10-28 00:00:00-04:00,21.258819495417033,22.531520843505863,21.089127540723624,22.53152084350586,1614900,0.0,0.0
2005-10-31 00:00:00-05:00,22.62579087730926,23.898491973785166,22.62579087730926,23.266855239868164,706400,0.0,0.0
2005-11-01 00:00:00-05:00,23.285715814127364,23.64395679363756,23.27628818333279,23.587392807006836,866800,0.0,0.0
2005-11-02 00:00:00-05:00,23.78536664687503,26.491035433104216,23.757085553831793,25.97252655029297,2870200,0.0,0.0
2005-11-03 00:00:00-05:00,26.019665527219768,26.491036273009485,26.019665527219768,26.274206161499023,906100,0.0,0.0
2005-11-04 00:00:00-05:00,26.20821183409316,27.339502303852036,26.179930741138,27.15095329284668,912600,0.0,0.0
2005-11-07 00:00:00-05:00,27.339501591940532,27.74488069635047,26.75500111155343,27.273509979248047,486900,0.0,0.0
2005-11-08 00:00:00-05:00,27.4337817330169,27.99942706941521,27.339507210594356,27.74488639831543,1395000,0.0,0.0
2005-11-09 00:00:00-05:00,27.74487947331149,29.50780487060547,27.74487947331149,29.50780487060547,1312300,0.0,0.0
2005-11-10 00:00:00-05:00,29.366395834723598,32.015498808167536,29.366395834723598,30.921918869018555,1948900,0.0,0.0
2005-11-11 00:00:00-05:00,31.15761171823733,32.006080666391235,31.110475353623027,31.440433502197266,1183900,0.0,0.0
2005-11-14 00:00:00-05:00,31.58183859365958,32.52458004421658,31.534702240386373,31.817523956298828,1059200,0.0,0.0
2005-11-15 00:00:00-05:00,31.817523249892275,31.940080642700195,30.959628692783145,31.940080642700195,759200,0.0,0.0
2005-11-16 00:00:00-05:00,31.591260542644424,31.911792740285296,31.487562016699172,31.67610740661621,542600,0.0,0.0
2005-11-17 00:00:00-05:00,31.487572149903944,32.57172287591513,31.32730420137032,32.35489273071289,1011900,0.0,0.0
2005-11-18 00:00:00-05:00,32.38317134858229,32.38317134858229,30.978488429372785,31.157608032226562,529800,0.0,0.0
2005-11-21 00:00:00-05:00,30.87478025095795,30.87478025095795,29.470095807988454,30.158296585083008,636300,0.0,0.0
2005-11-22 00:00:00-05:00,30.15829510224027,30.865352901893157,29.790626556855344,30.63909339904785,421900,0.0,0.0
2005-11-23 00:00:00-05:00,30.356269569042496,31.751526215057687,30.318559055192008,31.14817237854004,671300,0.0,0.0
2005-11-25 00:00:00-05:00,31.11989558048023,31.299018768521766,30.84650327647072,30.969057083129883,138500,0.0,0.0
2005-11-28 00:00:00-05:00,31.157604609378488,31.91179705995459,31.11046825551872,31.496992111206055,630400,0.0,0.0
2005-11-29 00:00:00-05:00,31.39329165188449,31.581840673668548,30.761656564622385,31.016197204589844,428600,0.0,0.0
2005-11-30 00:00:00-05:00,31.01620414645642,31.86466953997307,31.01620414645642,31.66669464111328,690100,0.0,0.0
2005-12-01 00:00:00-05:00,32.05321413850601,32.939389940617914,32.05321413850601,32.31718063354492,371800,0.0,0.0
2005-12-02 00:00:00-05:00,32.43031221393912,32.66599761201637,32.28889953658326,32.31718063354492,428600,0.0,0.0
2005-12-05 00:00:00-05:00,30.243147451898675,30.771080362452913,29.583225919296027,30.497684478759766,1124400,0.0,0.0
2005-12-06 00:00:00-05:00,30.205441250176072,31.817528497616266,30.205441250176072,31.694971084594727,790600,0.0,0.0
2005-12-07 00:00:00-05:00,31.48755841317431,32.22289541926053,31.393282132732242,32.006065368652344,783900,0.0,0.0
2005-12-08 00:00:00-05:00,32.00608296564692,32.03436406719234,31.610129562639194,31.73268699645996,383700,0.0,0.0
2005-12-09 00:00:00-05:00,31.496991019968362,32.11920021967089,31.44042523953244,31.940080642700195,409700,0.0,0.0
2005-12-12 00:00:00-05:00,31.86466632353322,31.96836847807038,31.77981943311863,31.826955795288086,421500,0.0,0.0
2005-12-13 00:00:00-05:00,31.826951753738715,31.864662277195173,31.157606145617144,31.346155166625977,226700,0.0,0.0
2005-12-14 00:00:00-05:00,31.4875655712571,31.760957856008538,31.346152916582785,31.619548797607422,158400,0.0,0.0
2005-12-15 00:00:00-05:00,31.713826849875257,31.940086416244856,31.44043092275852,31.70440101623535,313900,0.0,0.0
2005-12-16 00:00:00-05:00,31.751525040039507,33.46731379774314,31.751525040039507,33.13735580444336,1646900,0.0,0.0
2005-12-19 00:00:00-05:00,33.16564443369449,33.42018505624836,32.89224855062479,33.23163604736328,377400,0.0,0.0
2005-12-20 00:00:00-05:00,33.23163107686572,33.42960588826075,32.072059700629936,33.29762268066406,564500,0.0,0.0
2005-12-21 00:00:00-05:00,33.35419180472765,34.88143186878276,33.307055453889305,34.41948699951172,701200,0.0,0.0
2005-12-22 00:00:00-05:00,34.504334824914686,34.9285691867524,34.268649467924085,34.721168518066406,247800,0.0,0.0
2005-12-23 00:00:00-05:00,34.626892060206906,35.824174099833044,34.626892060206906,35.56963348388672,493000,0.0,0.0
2005-12-27 00:00:00-05:00,35.8147455414212,36.57836373485368,35.06997901030681,35.31509017944336,476400,0.0,0.0
2005-12-28 00:00:00-05:00,35.824178824040395,35.965591494749994,34.268653831329196,35.30567169189453,327800,0.0,0.0
2005-12-29 00:00:00-05:00,35.30566904490979,35.777039783570075,35.060554246893375,35.23967742919922,189800,0.0,0.0
2005-12-30 00:00:00-05:00,35.39994013444874,35.428224822940095,34.80601202395476,35.0134162902832,172800,0.0,0.0
2006-01-03 00:00:00-05:00,35.069986304894265,36.08814530667314,34.74002460532973,35.30567169189453,1013200,0.0,0.0
2006-01-04 00:00:00-05:00,35.54135131668776,38.27529920488034,35.54135131668776,36.95546340942383,1928400,0.0,0.0
2006-01-05 00:00:00-05:00,36.93660843096155,37.43626022338867,36.682067820779885,37.43626022338867,317900,0.0,0.0
2006-01-06 00:00:00-05:00,37.43626377848499,37.43626377848499,35.95615992397339,36.76691818237305,349200,0.0,0.0
2006-01-09 00:00:00-05:00,36.57837345501792,36.653794509423726,36.29555169354377,36.399253845214844,220800,0.0,0.0
2006-01-10 00:00:00-05:00,36.39924965122267,36.49352236209383,35.258533306823985,35.63562774658203,191300,0.0,0.0
2006-01-11 00:00:00-05:00,35.635615641017864,35.635615641017864,32.66598310209181,32.80739212036133,974300,0.0,0.0
2006-01-12 00:00:00-05:00,31.11046933202681,33.32591040655572,31.072758809124796,32.98652648925781,2008900,0.0,0.0
2006-01-13 00:00:00-05:00,32.995946786036264,33.391896421257755,31.40271522159729,32.100341796875,734200,0.0,0.0
2006-01-17 00:00:00-05:00,31.628975183938504,31.628975183938504,27.924002765921735,28.282243728637695,2351200,0.0,0.0
2006-01-18 00:00:00-05:00,27.433776716724335,29.375823611720985,27.226372445691418,29.224985122680664,1773700,0.0,0.0
2006-01-19 00:00:00-05:00,29.036435728314423,29.451242466757947,27.66003408448977,28.649911880493164,857200,0.0,0.0
2006-01-20 00:00:00-05:00,28.546213600718357,28.546213600718357,26.96240757451933,27.56576156616211,788700,0.0,0.0
2006-01-23 00:00:00-05:00,27.801440439910717,28.329375059090562,27.480908257303163,27.735448837280273,530800,0.0,0.0
2006-01-24 00:00:00-05:00,28.18796808291495,29.66807182380144,28.046557229619808,29.243839263916016,648900,0.0,0.0
2006-01-25 00:00:00-05:00,29.366395981388887,29.705783480797933,28.989299758788075,29.224985122680664,836300,0.0,0.0
2006-01-26 00:00:00-05:00,29.27212152357044,29.460670534244255,28.282243712874486,28.517929077148438,313700,0.0,0.0
2006-01-27 00:00:00-05:00,28.47079437172507,28.47079437172507,26.679584061040398,27.235801696777344,518600,0.0,0.0
2006-01-30 00:00:00-05:00,27.08496359848279,27.886294254856757,27.08496359848279,27.33950424194336,917300,0.0,0.0
2006-01-31 00:00:00-05:00,27.499769958180142,28.66876921648518,27.348931460214118,27.660036087036133,490600,0.0,0.0
2006-02-01 00:00:00-05:00,27.433776012184993,27.924001988044644,26.726719938665465,27.697742462158203,816800,0.0,0.0
2006-02-02 00:00:00-05:00,27.697741752094206,28.47079121642559,27.339500808541665,28.291669845581055,767200,0.0,0.0
2006-02-03 00:00:00-05:00,28.291671343681067,28.291671343681067,27.52805126689932,27.858009338378906,397600,0.0,0.0
2006-02-06 00:00:00-05:00,27.528048309785213,27.999418987705255,27.018967114526074,27.594039916992188,550900,0.0,0.0
2006-02-07 00:00:00-05:00,27.669464135525203,27.76373864771098,26.98126325340152,27.33950424194336,489800,0.0,0.0
2006-02-08 00:00:00-05:00,27.433783797137774,28.998734873433445,27.34893690038729,28.272823333740234,869700,0.0,0.0
2006-02-09 00:00:00-05:00,28.235103610185448,28.734755365294465,27.85800563890931,28.612199783325195,443400,0.0,0.0
2006-02-10 00:00:00-05:00,28.75361445744832,28.75361445744832,28.03713073387977,28.282243728637695,403700,0.0,0.0
2006-02-13 00:00:00-05:00,29.272120330133465,30.26199810047168,28.800749620803547,29.385250091552734,826000,0.0,0.0
2006-02-14 00:00:00-05:00,29.69635570215262,31.016195171868695,29.61150882772411,30.921918869018555,668600,0.0,0.0
2006-02-15 00:00:00-05:00,30.68623349637578,32.24175832830413,30.49768448700973,31.817523956298828,807800,0.0,0.0
2006-02-16 00:00:00-05:00,31.732674471968053,31.958933983852702,31.299014303484828,31.468708038330078,244400,0.0,0.0
2006-02-17 00:00:00-05:00,30.921920866223175,31.478138502008015,30.478834801165515,31.251882553100586,316000,0.0,0.0
2006-02-21 00:00:00-05:00,30.63909339904785,31.723247373215585,29.50780307736691,30.63909339904785,772700,0.0,0.0
2006-02-22 00:00:00-05:00,31.610121178620883,32.33603256137142,31.393291066309434,31.713823318481445,637200,0.0,0.0
2006-02-23 00:00:00-05:00,32.241750834025666,33.014798356093245,32.11919346698401,32.665985107421875,926300,0.0,0.0
2006-02-24 00:00:00-05:00,32.02492903914609,32.0343548715307,31.280162411195406,31.60069465637207,654000,0.0,0.0
2006-02-27 00:00:00-05:00,31.958944301776928,32.11920866072039,31.204748082851637,31.440433502197266,538500,0.0,0.0
2006-02-28 00:00:00-05:00,31.393281568918304,31.534694188905487,30.733362002765315,31.1953067779541,408200,0.0,0.0
2006-03-01 00:00:00-05:00,31.195314752874108,32.10977511101767,30.733369859591512,30.921918869018555,1149500,0.0,0.0
2006-03-02 00:00:00-05:00,30.92192089556108,31.299018939129198,30.73337187377702,31.016197204589844,388600,0.0,0.0
2006-03-03 00:00:00-05:00,30.78051073888346,30.799362403749672,29.52666284515319,30.0451717376709,895800,0.0,0.0
2006-03-06 00:00:00-05:00,30.07345237497161,30.167726881102382,29.583226381600902,29.988605499267578,681300,0.0,0.0
2006-03-07 00:00:00-05:00,30.2619957903328,30.921915452272394,30.167723094172647,30.55424690246582,816900,0.0,0.0
2006-03-08 00:00:00-05:00,30.554257993277027,31.949515261290607,30.262006775060495,31.54413604736328,691900,0.0,0.0
2006-03-09 00:00:00-05:00,31.487567789278067,31.49699362199283,30.73337170625287,30.969057083129883,275900,0.0,0.0
2006-03-10 00:00:00-05:00,31.063326156531136,31.610114233468483,31.044470899219835,31.355573654174805,1123800,0.0,0.0
2006-03-13 00:00:00-05:00,31.346157064652136,31.77039148854126,30.903067377893088,31.157608032226562,498300,0.0,0.0
2006-03-14 00:00:00-05:00,31.204749727993438,32.571725951521096,31.204749727993438,32.147491455078125,538900,0.0,0.0
2006-03-15 00:00:00-05:00,32.31717270127553,33.467318312396195,32.24175526246443,33.06193923950195,1084100,0.0,0.0
2006-03-16 00:00:00-05:00,33.184500357200065,33.32590941948415,32.807402331895915,33.15621566772461,595300,0.0,0.0
2006-03-17 00:00:00-05:00,33.13735880727026,33.40132522583008,32.85453353450163,33.40132522583008,426900,0.0,0.0
2006-03-20 00:00:00-05:00,33.420185009908344,35.286812643108576,33.401329749418665,34.83429718017578,990300,0.0,0.0
2006-03-21 00:00:00-05:00,35.77703972809356,36.83290917409881,34.5326212676619,34.862579345703125,1532000,0.0,0.0
2006-03-22 00:00:00-05:00,34.947419536702654,37.700225989641716,34.947419536702654,37.33255386352539,2143500,0.0,0.0
2006-03-23 00:00:00-05:00,37.34198761518695,37.61538348565268,36.31439934022359,36.8706169128418,2010800,0.0,0.0
2006-03-24 00:00:00-05:00,36.9554675619368,37.23828929300877,36.3521135766437,36.49352264404297,848400,0.0,0.0
2006-03-27 00:00:00-05:00,36.861185821550556,37.49282440425287,36.832904731493386,36.92717742919922,1208300,0.0,0.0
2006-03-28 00:00:00-05:00,36.936614850971345,36.95547011384796,35.28681711014129,35.418800354003906,1310200,0.0,0.0
2006-03-29 00:00:00-05:00,35.418801815389,35.777044632278454,34.608043459611004,35.550785064697266,838400,0.0,0.0
2006-03-30 00:00:00-05:00,35.77703247281756,36.031573051233565,35.069976509308404,35.3433723449707,647600,0.0,0.0
2006-03-31 00:00:00-05:00,35.54135487002677,37.72851483775703,35.4470785633217,37.709659576416016,2145500,0.0,0.0
2006-04-03 00:00:00-04:00,37.709651820236815,37.709651820236815,36.99317001801228,37.33255386352539,1034600,0.0,0.0
2006-04-04 00:00:00-04:00,37.70966269205741,38.27530619392879,37.04974287569166,37.21943664550781,891800,0.0,0.0
2006-04-05 00:00:00-04:00,37.23829190840669,37.455122037333176,36.7386400285445,37.21943664550781,467300,0.0,0.0
2006-04-06 00:00:00-04:00,37.332555970544774,38.020760319825726,36.86118529618803,37.85106658935547,1680000,0.0,0.0
2006-04-07 00:00:00-04:00,37.99248336532862,38.4167177778355,37.19115449436172,37.379703521728516,1383600,0.0,0.0
2006-04-10 00:00:00-04:00,37.37970238916579,37.37970238916579,35.21139403455535,35.748756408691406,1275800,0.0,0.0
2006-04-11 00:00:00-04:00,35.77703662318527,36.1069946725911,34.881431579589844,35.35280227661133,1184400,0.0,0.0
2006-04-12 00:00:00-04:00,35.35280227661133,35.79589188261889,34.6551720626594,35.35280227661133,1097200,0.0,0.0
2006-04-13 00:00:00-04:00,35.29623027237076,36.889465248885685,35.23966810031997,36.418094635009766,1330900,0.0,0.0
2006-04-17 00:00:00-04:00,36.20127503044677,36.389820453386044,34.43834583652254,34.78716278076172,2194600,0.0,0.0
2006-04-18 00:00:00-04:00,34.9757137863542,35.447084611487135,34.73060253964563,34.9285774230957,1791500,0.0,0.0
2006-04-19 00:00:00-04:00,35.16425838444026,37.19115411444952,35.069985669856656,36.238983154296875,2086800,0.0,0.0
2006-04-20 00:00:00-04:00,36.43695631826995,37.3702682844596,35.72990027273772,35.82417297363281,1155400,0.0,0.0
2006-04-21 00:00:00-04:00,36.07871471577937,36.07871471577937,34.11781082831425,35.56963348388672,1826900,0.0,0.0
2006-04-24 00:00:00-04:00,37.00260694489739,39.877968039195174,36.80463207657815,39.50087356567383,3134300,0.0,0.0
2006-04-25 00:00:00-04:00,39.59514714795356,41.3863576241086,38.652405549192764,40.283348083496094,2257700,0.0,0.0
2006-04-26 00:00:00-04:00,39.972243789172154,40.78299851409401,39.189766564115274,40.52846145629883,1115700,0.0,0.0
2006-04-27 00:00:00-04:00,40.528450367981655,42.14053713975439,40.12307131829293,41.7634391784668,1366700,0.0,0.0
2006-04-28 00:00:00-04:00,41.76344918868022,41.83887023752436,40.34933688931448,40.782997131347656,1167500,0.0,0.0
2006-05-01 00:00:00-04:00,40.71700254885869,41.48062442960757,40.71700254885869,41.17894744873047,996100,0.0,0.0
2006-05-02 00:00:00-04:00,42.51764309860056,44.21458079084783,42.423370380708455,42.80046844482422,1990600,0.0,0.0
2006-05-03 00:00:00-04:00,43.55465676882594,45.60983346752489,43.14927764776227,45.06304168701172,2106000,0.0,0.0
2006-05-04 00:00:00-04:00,45.62868294494384,46.382875308440255,45.01589962669952,45.29872131347656,2102800,0.0,0.0
2006-05-05 00:00:00-04:00,45.29871912361668,46.043485619934785,45.195017004347996,45.80780029296875,654300,0.0,0.0
2006-05-08 00:00:00-04:00,46.288608883384065,46.94852869073096,43.818627017767135,44.5916748046875,1375200,0.0,0.0
2006-05-09 00:00:00-04:00,45.48727695418263,49.14511494729936,45.29872793667227,48.673744201660156,3223200,0.0,0.0
2006-05-10 00:00:00-04:00,48.768023608502524,49.19225805708313,46.524297544222584,47.231353759765625,1688700,0.0,0.0
2006-05-11 00:00:00-04:00,46.43001818504746,47.033372160677835,45.25159132755894,46.30746078491211,1129900,0.0,0.0
2006-05-12 00:00:00-04:00,45.958643760741744,47.10878943233077,45.06303870153421,45.270442962646484,648500,0.0,0.0
2006-05-15 00:00:00-04:00,46.05291753333359,47.08993526671728,45.949218996641065,46.90138626098633,1214000,0.0,0.0
2006-05-16 00:00:00-04:00,46.66570088786384,46.75997359256238,44.80849911586266,45.11017608642578,755300,0.0,0.0
2006-05-17 00:00:00-04:00,44.78021744510186,44.82735379684208,43.16813048018374,43.96003341674805,1055800,0.0,0.0
2006-05-18 00:00:00-04:00,44.07317166608891,44.81793842472857,43.978898940606854,44.21458435058594,848500,0.0,0.0
2006-05-19 00:00:00-04:00,44.685951232910156,45.704110244239274,44.167440499627105,44.685951232910156,1612000,0.0,0.0
2006-05-22 00:00:00-04:00,44.685958904797516,44.780231638157616,43.13985946526233,44.308860778808594,1437800,0.0,0.0
2006-05-23 00:00:00-04:00,44.36541081917849,44.5445303874539,42.50820914216406,42.602481842041016,1062500,0.0,0.0
2006-05-24 00:00:00-04:00,42.70618914507198,42.76275492961693,40.31162487677012,41.31093215942383,1736000,0.0,0.0
2006-05-25 00:00:00-04:00,41.7163144646885,42.21596634588736,40.91498556884803,41.386356353759766,656800,0.0,0.0
2006-05-26 00:00:00-04:00,41.810585531284055,44.02603029060432,41.810585531284055,43.71492385864258,1798300,0.0,0.0
2006-05-30 00:00:00-04:00,43.3661045553693,43.47923251681815,41.33920909959825,42.055694580078125,1009700,0.0,0.0
2006-05-31 00:00:00-04:00,42.42337012569304,44.591674990640406,42.42337012569304,44.026031494140625,1833800,0.0,0.0
2006-06-01 00:00:00-04:00,43.064429051426515,44.16743480449643,42.94187165788324,43.60179138183594,2097300,0.0,0.0
2006-06-02 00:00:00-04:00,43.6112209911302,44.12973170246417,42.6590536413845,43.22469711303711,1219200,0.0,0.0
2006-06-05 00:00:00-04:00,42.8476041858543,43.92232897792959,41.57490093502282,42.02742004394531,1258000,0.0,0.0
2006-06-06 00:00:00-04:00,42.442228313726524,43.63951060690446,41.999138599955266,43.63008117675781,1433400,0.0,0.0
2006-06-07 00:00:00-04:00,43.83747062707473,44.90276930733419,43.40381049042847,44.20513916015625,1748100,0.0,0.0
2006-06-08 00:00:00-04:00,44.30884477739811,44.59166647161627,42.9890054093494,44.478538513183594,2039800,0.0,0.0
2006-06-09 00:00:00-04:00,44.47853623049444,46.288597857614626,44.47853623049444,45.08189010620117,832800,0.0,0.0
2006-06-12 00:00:00-04:00,44.87448686618939,44.87448686618939,41.00924876584845,41.716304779052734,2493500,0.0,0.0
2006-06-13 00:00:00-04:00,41.62202785898339,41.97084111647954,38.65239146635221,39.1708984375,4141900,0.0,0.0
2006-06-14 00:00:00-04:00,39.40657801276327,41.64087345544544,38.9257816249476,40.057071685791016,2547400,0.0,0.0
2006-06-15 00:00:00-04:00,40.443610096865676,43.32839666458809,40.443610096865676,42.87588119506836,1525900,0.0,0.0
2006-06-16 00:00:00-04:00,42.88530380216773,44.9687612355181,42.5176316701594,42.611907958984375,1732000,0.0,0.0
2006-06-19 00:00:00-04:00,42.94186498698736,44.073155252838816,42.94186498698736,43.80918884277344,1206900,0.0,0.0
2006-06-20 00:00:00-04:00,43.97889391226539,44.96877180174474,43.93175395864017,44.7519416809082,982700,0.0,0.0
2006-06-21 00:00:00-04:00,44.733077571220385,46.38287492614009,44.30884324641504,46.137760162353516,1705900,0.0,0.0
2006-06-22 00:00:00-04:00,45.39299689784089,46.722262041584116,45.25158425852388,46.69397735595703,1293800,0.0,0.0
2006-06-23 00:00:00-04:00,46.57142508629041,47.957252453825596,46.26974813578799,47.76870346069336,1683200,0.0,0.0
2006-06-26 00:00:00-04:00,47.73099541724138,47.73099541724138,46.39230083411206,46.79767990112305,762000,0.0,0.0
2006-06-27 00:00:00-04:00,46.66570063139433,46.66570063139433,44.15800857969962,45.28929901123047,1111100,0.0,0.0
2006-06-28 00:00:00-04:00,45.58155271757103,46.034071828412166,44.082593502196445,44.5916748046875,779000,0.0,0.0
2006-06-29 00:00:00-04:00,45.06303832973368,45.81723073263787,44.24285431634244,45.355289459228516,1349100,0.0,0.0
2006-06-30 00:00:00-04:00,45.628682768487394,47.98553614296974,44.90277149759409,47.646148681640625,2847100,0.0,0.0
2006-07-03 00:00:00-04:00,47.7309939953815,49.24880809461221,47.457598149723346,49.1168212890625,994500,0.0,0.0
2006-07-05 00:00:00-04:00,48.92828348995226,50.90803912866896,48.551185465304656,50.436668395996094,2451400,0.0,0.0
2006-07-06 00:00:00-04:00,50.43665867893001,52.46355387743343,50.16326284354627,52.454124450683594,3365900,0.0,0.0
2006-07-07 00:00:00-04:00,51.85077713406068,52.88779123823267,51.01173786129502,51.67165756225586,1315500,0.0,0.0
2006-07-10 00:00:00-04:00,51.850774708003186,53.1800398793938,51.66222571708314,52.652103424072266,1408600,0.0,0.0
2006-07-11 00:00:00-04:00,50.90803724942988,50.91746308137514,48.64545637761262,50.389530181884766,3545700,0.0,0.0
2006-07-12 00:00:00-04:00,50.24812521178003,50.24812521178003,48.909433901930065,49.54106903076172,957900,0.0,0.0
2006-07-13 00:00:00-04:00,48.07981593535519,48.126952290546946,45.458995746941355,45.741817474365234,2740000,0.0,0.0
2006-07-14 00:00:00-04:00,45.722961575735035,45.722961575735035,42.81931610409571,44.497398376464844,2253700,0.0,0.0
2006-07-17 00:00:00-04:00,44.54454108157133,46.00578985811414,43.70550162390428,44.84621810913086,1525800,0.0,0.0
2006-07-18 00:00:00-04:00,44.84621150288657,46.28860480319536,44.082589616460744,46.00578308105469,1231100,0.0,0.0
2006-07-19 00:00:00-04:00,47.089935210668024,49.0508355176258,46.86367568480555,48.31549835205078,1285900,0.0,0.0
2006-07-20 00:00:00-04:00,48.26836013880967,48.76801192730629,46.85424804643989,47.325618743896484,963600,0.0,0.0
2006-07-21 00:00:00-04:00,47.325625402324704,47.325625402324704,45.41185765592978,45.97750473022461,1389600,0.0,0.0
2006-07-24 00:00:00-04:00,47.042802662596586,48.24008121239681,46.81654311843705,47.18421173095703,1379400,0.0,0.0
2006-07-25 00:00:00-04:00,47.1370711226885,48.57946434823537,46.439440887712536,48.02324676513672,855400,0.0,0.0
2006-07-26 00:00:00-04:00,48.023250319500136,48.45691413909338,46.89196340584374,48.20237350463867,803500,0.0,0.0
2006-07-27 00:00:00-04:00,48.202372244632976,48.541759748367696,44.78021971033897,45.242164611816406,2957800,0.0,0.0
2006-07-28 00:00:00-04:00,45.251594837838574,45.836093597537364,44.35598963741829,45.44956970214844,1970300,0.0,0.0
2006-07-31 00:00:00-04:00,45.06304541637501,45.08190067894694,42.187684405218214,43.07386016845703,3129300,0.0,0.0
2006-08-01 00:00:00-04:00,42.98901577318689,43.32840332657778,40.90555768809416,41.04697036743164,2086000,0.0,0.0
2006-08-02 00:00:00-04:00,40.67929940382752,41.867152176885455,40.29277551139155,41.36750030517578,1472000,0.0,0.0
2006-08-03 00:00:00-04:00,41.292070978371676,44.261707710203275,41.131806672879556,43.894039154052734,1530300,0.0,0.0
2006-08-04 00:00:00-04:00,44.07317013558002,44.33713663478229,41.53719650692929,42.37623596191406,1527600,0.0,0.0
2006-08-07 00:00:00-04:00,40.6133074505955,41.58433009031989,40.43418425558131,40.603878021240234,1300700,0.0,0.0
2006-08-08 00:00:00-04:00,40.60387355685182,40.707575690716205,38.935220775522865,39.548004150390625,1378800,0.0,0.0
2006-08-09 00:00:00-04:00,39.50086891266704,39.50086891266704,37.27599847475705,38.44499588012695,3096000,0.0,0.0
2006-08-10 00:00:00-04:00,37.473967445155495,39.02006263352682,37.134579994776864,38.19987869262695,3345100,0.0,0.0
2006-08-11 00:00:00-04:00,37.89820838588356,37.89820838588356,34.69288590094291,35.06055450439453,4283800,0.0,0.0
2006-08-14 00:00:00-04:00,36.34268538376492,36.99317934325506,35.588492876497824,35.95616149902344,2206200,0.0,0.0
2006-08-15 00:00:00-04:00,37.42684143759797,38.28473613137152,36.766921612478235,38.275306701660156,2117300,0.0,0.0
2006-08-16 00:00:00-04:00,38.32243910635589,40.811275811225634,38.294154419068946,40.537879943847656,2438100,0.0,0.0
2006-08-17 00:00:00-04:00,40.93383314010323,41.73516555204427,39.63285249322671,40.339908599853516,1854800,0.0,0.0
2006-08-18 00:00:00-04:00,40.29277254774692,40.302198380212424,39.029498817241375,39.689414978027344,992900,0.0,0.0
2006-08-21 00:00:00-04:00,39.35945436174083,39.35945436174083,37.45511625807509,37.92648696899414,1153900,0.0,0.0
2006-08-22 00:00:00-04:00,37.530543510212645,39.52915464836966,37.51168824710213,39.123775482177734,1713900,0.0,0.0
2006-08-23 00:00:00-04:00,39.50086542220628,39.53857234439319,38.03018756872779,38.5486946105957,834000,0.0,0.0
2006-08-24 00:00:00-04:00,38.60526165326548,38.661823836535696,37.332558585589176,37.91706085205078,1106800,0.0,0.0
